TICKER,CNAME,ACTDATS,ESTIMATOR,ANALYS,FPI,MEASURE,VALUE,FPEDATS,REVDATS,REVTIMS,ANNDATS,ANNTIMS,ACTUAL,ANNDATS_ACT,ANNTIMS_ACT
NFLX,NETFLIX INC.,20100722,899,113333,6,EPS,0.1,20100930,20100722,12:58:20,20100722,8:19:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,190,137026,6,EPS,0.1014,20100930,20100730,8:18:53,20100722,8:07:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,192,80523,6,EPS,0.11,20100930,20100730,16:17:47,20100722,6:14:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,559,58066,6,EPS,0.0971,20100930,20100810,15:10:52,20100722,0:54:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,464,1047,6,EPS,0.1143,20100930,20100816,16:14:26,20100722,5:52:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,100,83539,6,EPS,0.1057,20100930,20100914,10:16:40,20100722,7:54:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,2343,5963,6,EPS,0.1029,20100930,20101001,8:37:32,20100722,9:35:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,142,82010,6,EPS,0.1029,20100930,20101006,15:02:11,20100722,4:58:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,1287,78488,6,EPS,0.1057,20100930,20101015,11:39:33,20100722,9:38:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,183,120988,6,EPS,0.1143,20100930,20101015,14:57:59,20100722,6:25:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,210,77748,6,EPS,0.1086,20100930,20101018,16:24:50,20100722,9:23:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,2191,71755,6,EPS,0.1057,20100930,20101018,12:19:36,20100722,9:29:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,1951,71470,6,EPS,0.1,20100930,20101019,3:37:24,20100722,6:26:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,3037,91718,6,EPS,0.1,20100930,20101019,19:26:12,20100722,7:20:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,873,91571,6,EPS,0.1043,20100930,20101019,1:29:10,20100722,3:41:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,260,80234,6,EPS,0.0986,20100930,20101019,10:37:50,20100722,8:13:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,220,114459,6,EPS,0.0986,20100930,20101019,3:59:46,20100722,2:46:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100722,31,110711,6,EPS,0.0986,20100930,20101020,9:21:44,20100722,12:03:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100723,2502,125796,6,EPS,0.1014,20100930,20100723,9:34:21,20100722,11:08:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100723,2847,118593,6,EPS,0.1057,20100930,20100723,9:32:24,20100722,11:04:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100723,3142,19787,6,EPS,0.1043,20100930,20100908,16:26:41,20100722,22:09:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100727,3215,129853,6,EPS,0.1129,20100930,20100727,9:48:47,20100726,9:25:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100730,192,80523,6,EPS,0.1114,20100930,20100730,16:17:47,20100730,8:12:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100817,192,80523,6,EPS,0.1071,20100930,20101017,20:17:28,20100816,23:19:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100818,190,137026,6,EPS,0.1029,20100930,20101013,1:36:48,20100818,8:12:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100903,486,22098,6,EPS,0.1014,20100930,20100929,6:31:21,20100901,16:40:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100916,100,83539,6,EPS,0.1086,20100930,20101015,21:08:52,20100916,6:45:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100916,3037,91718,6,EPS,0.0943,20100930,20101020,14:11:26,20100916,1:11:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100920,930,22953,6,EPS,0.1,20100930,20101018,3:23:26,20100920,0:02:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20101007,2342,114029,6,EPS,0.0971,20100930,20101019,13:54:45,20101006,12:45:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20101008,3290,134872,6,EPS,0.1029,20100930,20101008,10:30:22,20101004,4:01:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20101015,954,19787,6,EPS,0.1057,20100930,20101015,8:47:01,20101014,10:48:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20101015,100,83539,6,EPS,0.12,20100930,20101015,21:08:53,20101014,7:08:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20101018,2548,71466,6,EPS,0.1043,20100930,20101018,10:24:11,20101018,6:13:00,0.1,20101020,16:05:00
NFLX,NETFLIX INC.,20100128,2191,71755,1,EPS,0.3857,20101231,20100128,9:53:43,20100128,9:05:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100128,1549,72088,1,EPS,0.3543,20101231,20100128,12:49:18,20100128,5:15:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100128,464,1047,1,EPS,0.3857,20101231,20100128,13:25:14,20100128,7:25:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100128,98,80183,1,EPS,0.3586,20101231,20100128,11:17:19,20100128,0:06:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100128,930,22953,1,EPS,0.3657,20101231,20100128,13:07:27,20100128,0:52:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100128,31,110711,1,EPS,0.3457,20101231,20100201,3:15:43,20100128,3:09:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100128,220,114459,1,EPS,0.3543,20101231,20100412,3:48:01,20100128,3:34:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100128,1675,106993,1,EPS,0.3557,20101231,20100420,5:21:30,20100128,6:26:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,899,113333,1,EPS,0.3543,20101231,20100129,3:19:02,20100128,8:50:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,192,80523,1,EPS,0.3471,20101231,20100129,3:17:19,20100128,2:18:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,2502,125796,1,EPS,0.3514,20101231,20100129,9:25:43,20100128,15:05:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,2295,111516,1,EPS,0.3486,20101231,20100129,8:12:07,20100128,9:11:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,1583,120953,1,EPS,0.3643,20101231,20100218,10:43:36,20100128,7:13:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,2343,5963,1,EPS,0.34,20101231,20100303,8:09:59,20100128,7:08:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,183,120988,1,EPS,0.3743,20101231,20100308,0:15:48,20100128,3:40:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,100,83539,1,EPS,0.3529,20101231,20100329,9:18:10,20100128,0:58:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,2192,47195,1,EPS,0.3543,20101231,20100329,14:09:55,20100128,9:37:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,2394,125613,1,EPS,0.3559,20101231,20100414,19:47:42,20100128,16:14:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,2548,71466,1,EPS,0.3329,20101231,20100416,10:24:24,20100128,8:37:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,210,77748,1,EPS,0.3643,20101231,20100419,10:13:42,20100128,9:05:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,142,82010,1,EPS,0.3557,20101231,20100420,12:09:26,20100128,5:54:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,3142,19787,1,EPS,0.3571,20101231,20100420,10:24:51,20100128,10:17:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,1287,78488,1,EPS,0.3614,20101231,20100420,9:13:53,20100128,10:29:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,260,80234,1,EPS,0.3557,20101231,20100420,13:45:13,20100128,8:12:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,873,91571,1,EPS,0.3614,20101231,20100421,17:22:45,20100128,0:25:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100129,2847,118593,1,EPS,0.3571,20101231,20100422,9:33:23,20100128,11:03:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100131,481,81599,1,EPS,0.3357,20101231,20100201,10:57:46,20100129,15:33:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100201,2191,71755,1,EPS,0.3929,20101231,20100420,19:28:23,20100129,8:51:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100202,3037,91718,1,EPS,0.3557,20101231,20100405,18:45:07,20100128,0:00:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100202,192,80523,1,EPS,0.3686,20101231,20100409,0:43:00,20100129,19:15:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100212,559,58066,1,EPS,0.3571,20101231,20100419,4:40:37,20100211,16:26:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100311,1951,71470,1,EPS,0.3814,20101231,20100311,16:39:52,20100310,10:03:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100330,2192,47195,1,EPS,0.3729,20101231,20100419,7:14:04,20100329,23:57:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100330,1549,72088,1,EPS,0.3786,20101231,20100720,10:18:51,20100330,3:02:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100407,3037,91718,1,EPS,0.3829,20101231,20100419,19:00:35,20100407,1:06:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100412,192,80523,1,EPS,0.3657,20101231,20100419,19:54:57,20100412,10:12:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100415,3215,129853,1,EPS,0.4029,20101231,20100415,1:51:19,20100413,10:22:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100415,220,114459,1,EPS,0.36,20101231,20100415,3:11:03,20100415,2:16:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100419,100,83539,1,EPS,0.3514,20101231,20100419,7:59:39,20100419,4:06:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,464,1047,1,EPS,0.4143,20101231,20100422,15:10:57,20100422,7:21:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,873,91571,1,EPS,0.3786,20101231,20100422,15:38:18,20100422,2:35:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,2343,5963,1,EPS,0.3457,20101231,20100422,14:37:28,20100422,6:39:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,2847,118593,1,EPS,0.3714,20101231,20100422,14:49:30,20100422,11:03:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,930,22953,1,EPS,0.3729,20101231,20100422,15:35:00,20100422,0:42:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,899,113333,1,EPS,0.3757,20101231,20100422,15:06:05,20100422,8:27:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,1675,106993,1,EPS,0.3871,20101231,20100423,11:33:55,20100422,5:26:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,2191,71755,1,EPS,0.3957,20101231,20100426,10:52:36,20100422,8:44:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,2394,125613,1,EPS,0.3757,20101231,20100428,8:27:55,20100422,4:06:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,559,58066,1,EPS,0.3686,20101231,20100430,7:06:41,20100422,4:13:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,220,114459,1,EPS,0.3686,20101231,20100506,14:32:19,20100422,3:38:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,183,120988,1,EPS,0.4157,20101231,20100608,1:06:02,20100422,6:35:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,192,80523,1,EPS,0.4086,20101231,20100614,19:59:08,20100422,3:12:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,100,83539,1,EPS,0.3714,20101231,20100628,8:31:07,20100422,8:00:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,1287,78488,1,EPS,0.3914,20101231,20100630,12:30:17,20100422,9:42:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,31,110711,1,EPS,0.3714,20101231,20100706,13:03:12,20100422,3:35:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,142,82010,1,EPS,0.3843,20101231,20100708,5:03:17,20100422,5:45:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,3142,19787,1,EPS,0.3786,20101231,20100716,10:00:16,20100422,9:14:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,2548,71466,1,EPS,0.3586,20101231,20100716,10:04:07,20100422,7:00:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,210,77748,1,EPS,0.3843,20101231,20100719,13:29:12,20100422,9:01:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,3037,91718,1,EPS,0.3886,20101231,20100719,18:35:55,20100422,8:06:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,260,80234,1,EPS,0.3486,20101231,20100720,9:05:22,20100422,8:24:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100422,2192,47195,1,EPS,0.4,20101231,20101017,22:43:08,20100422,1:06:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100423,1951,71470,1,EPS,0.3743,20101231,20100423,1:38:40,20100422,10:02:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100426,2295,111516,1,EPS,0.3714,20101231,20100716,10:07:58,20100422,9:14:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100511,2980,128228,1,EPS,0.45,20101231,20100511,3:19:06,20100505,9:44:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100518,190,137026,1,EPS,0.4057,20101231,20100730,8:18:53,20100517,16:52:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100521,3215,129853,1,EPS,0.4471,20101231,20100521,13:13:53,20100520,13:21:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100608,2191,71755,1,EPS,0.4029,20101231,20100608,9:52:18,20100608,2:19:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100609,873,91571,1,EPS,0.38,20101231,20100609,8:21:26,20100609,0:20:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100617,220,114459,1,EPS,0.3814,20101231,20100712,4:16:47,20100614,3:04:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100618,192,80523,1,EPS,0.4414,20101231,20100719,20:13:11,20100617,19:17:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100715,3322,135251,1,EPS,0.3471,20101231,20101021,4:34:03,20100712,14:33:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100719,2191,71755,1,EPS,0.4043,20101231,20100719,13:37:19,20100719,9:10:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100719,559,58066,1,EPS,0.3757,20101231,20100721,0:30:20,20100719,13:05:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,98,80183,1,EPS,0.3886,20101231,20100722,9:33:52,20100721,23:17:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,930,22953,1,EPS,0.4014,20101231,20100722,11:18:25,20100722,0:16:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,2548,71466,1,EPS,0.3957,20101231,20100722,12:52:15,20100722,8:47:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,2295,111516,1,EPS,0.4057,20101231,20100722,12:59:45,20100722,9:22:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,899,113333,1,EPS,0.4014,20101231,20100722,12:58:20,20100722,8:19:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,210,77748,1,EPS,0.42,20101231,20100722,13:00:19,20100722,9:23:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,1549,72088,1,EPS,0.4014,20101231,20100722,12:55:44,20100722,6:33:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,1287,78488,1,EPS,0.4129,20101231,20100722,15:39:49,20100722,9:38:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,192,80523,1,EPS,0.4314,20101231,20100730,16:17:47,20100722,6:14:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,559,58066,1,EPS,0.3929,20101231,20100810,15:10:52,20100722,0:54:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,464,1047,1,EPS,0.4214,20101231,20100816,16:14:26,20100722,5:52:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,3037,91718,1,EPS,0.3943,20101231,20100913,18:37:18,20100722,7:20:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,100,83539,1,EPS,0.4029,20101231,20100914,10:16:40,20100722,7:54:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,142,82010,1,EPS,0.4086,20101231,20101006,15:02:11,20100722,4:58:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,1951,71470,1,EPS,0.3857,20101231,20101006,11:43:00,20100722,6:26:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,183,120988,1,EPS,0.4443,20101231,20101015,14:57:59,20100722,6:25:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,2191,71755,1,EPS,0.4157,20101231,20101018,12:19:36,20100722,9:29:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,220,114459,1,EPS,0.3957,20101231,20101019,3:59:46,20100722,2:46:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,873,91571,1,EPS,0.4071,20101231,20101019,1:29:10,20100722,3:41:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,260,80234,1,EPS,0.3929,20101231,20101019,10:37:50,20100722,8:13:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,31,110711,1,EPS,0.3971,20101231,20101020,9:21:44,20100722,12:03:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100722,2343,5963,1,EPS,0.3886,20101231,20101122,16:51:59,20100722,9:35:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100723,2847,118593,1,EPS,0.4086,20101231,20100723,9:32:24,20100722,11:04:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100723,2502,125796,1,EPS,0.4057,20101231,20100723,9:34:21,20100722,11:08:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100723,3142,19787,1,EPS,0.3943,20101231,20100908,16:26:41,20100722,22:09:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100727,3215,129853,1,EPS,0.4543,20101231,20100727,9:48:47,20100726,9:25:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100811,210,77748,1,EPS,0.4143,20101231,20101018,16:24:50,20100811,11:17:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100817,192,80523,1,EPS,0.4286,20101231,20101017,20:17:28,20100816,23:19:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100818,190,137026,1,EPS,0.3957,20101231,20101013,1:36:48,20100818,8:12:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100823,1287,78488,1,EPS,0.4114,20101231,20101015,11:39:33,20100823,9:39:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100903,486,22098,1,EPS,0.4,20101231,20100929,6:31:21,20100901,16:40:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100916,100,83539,1,EPS,0.41,20101231,20101015,21:08:52,20100916,6:45:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100916,3037,91718,1,EPS,0.38,20101231,20101020,14:11:26,20100916,1:11:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20100920,930,22953,1,EPS,0.4,20101231,20101018,3:23:26,20100920,0:02:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101007,2342,114029,1,EPS,0.3914,20101231,20101019,13:54:45,20101006,12:45:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101015,954,19787,1,EPS,0.4,20101231,20101015,8:47:01,20101014,10:48:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101018,2548,71466,1,EPS,0.4086,20101231,20101018,10:24:11,20101018,6:13:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,31,110711,1,EPS,0.4,20101231,20101210,14:05:09,20101020,23:11:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,559,58066,1,EPS,0.3971,20101231,20110119,11:02:51,20101020,22:33:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,2192,47195,1,EPS,0.4057,20101231,20110124,15:25:47,20101020,23:44:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,142,82010,1,EPS,0.4014,20101231,20101021,8:58:34,20101021,6:42:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,98,80183,1,EPS,0.3943,20101231,20101021,7:10:09,20101021,2:31:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,1287,78488,1,EPS,0.4086,20101231,20101021,12:57:49,20101021,9:52:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,2342,114029,1,EPS,0.3929,20101231,20101104,11:04:44,20101021,8:05:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,192,80523,1,EPS,0.44,20101231,20101203,0:39:41,20101021,6:12:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,100,83539,1,EPS,0.4014,20101231,20101221,15:08:51,20101021,7:26:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,873,91571,1,EPS,0.4029,20101231,20110103,7:54:07,20101021,2:49:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,464,1047,1,EPS,0.4071,20101231,20110104,8:19:27,20101021,6:33:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,2548,71466,1,EPS,0.4014,20101231,20110118,7:22:57,20101021,6:48:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,210,77748,1,EPS,0.4071,20101231,20110120,11:58:49,20101021,8:55:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,2191,71755,1,EPS,0.4114,20101231,20110124,10:00:51,20101021,7:02:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,899,113333,1,EPS,0.4029,20101231,20110124,10:04:38,20101021,8:35:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,954,19787,1,EPS,0.4029,20101231,20110124,14:47:42,20101021,11:19:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,930,22953,1,EPS,0.4029,20101231,20110124,7:48:59,20101021,3:30:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,3037,91718,1,EPS,0.3929,20101231,20110125,17:30:17,20101021,2:49:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,2295,111516,1,EPS,0.4,20101231,20110125,4:02:20,20101021,9:10:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,220,114459,1,EPS,0.4,20101231,20110125,12:27:48,20101021,4:51:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,486,22098,1,EPS,0.4029,20101231,20110125,4:00:01,20101021,5:01:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,260,80234,1,EPS,0.3943,20101231,20110126,13:10:47,20101021,8:10:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,190,137026,1,EPS,0.4043,20101231,20110126,0:38:16,20101021,7:56:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,183,120988,1,EPS,0.4343,20101231,20110126,0:59:00,20101021,4:41:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101202,3215,129853,1,EPS,0.4643,20101231,20101202,12:54:33,20101130,9:07:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101205,192,80523,1,EPS,0.4414,20101231,20110124,20:01:51,20101205,19:21:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101207,1287,78488,1,EPS,0.4057,20101231,20110124,11:44:19,20101202,9:38:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101221,118,117990,1,EPS,0.4486,20101231,20110114,0:05:57,20101217,18:30:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20110105,1951,72088,1,EPS,0.4043,20101231,20110105,17:01:42,20110105,5:53:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20110125,2342,114029,1,EPS,0.3957,20101231,20110125,3:55:36,20110121,8:07:00,0.4229,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,2192,47195,6,EPS,0.1071,20101231,20110124,15:25:47,20101020,23:44:00,0.1243,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,142,82010,6,EPS,0.1014,20101231,20101021,8:58:34,20101021,6:42:00,0.1243,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,1287,78488,6,EPS,0.1057,20101231,20101021,12:57:49,20101021,9:52:00,0.1243,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,2342,114029,6,EPS,0.0943,20101231,20101104,11:04:44,20101021,8:05:00,0.1243,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,2343,5963,6,EPS,0.09,20101231,20101122,16:51:59,20101021,8:18:00,0.1243,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,192,80523,6,EPS,0.11,20101231,20101203,0:39:41,20101021,6:12:00,0.1243,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,100,83539,6,EPS,0.1014,20101231,20101221,15:08:51,20101021,7:26:00,0.1243,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,464,1047,6,EPS,0.1086,20101231,20110104,8:19:28,20101021,6:33:00,0.1243,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,2548,71466,6,EPS,0.1014,20101231,20110118,7:22:57,20101021,6:48:00,0.1243,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,930,22953,6,EPS,0.1043,20101231,20110124,7:48:59,20101021,3:30:00,0.1243,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,899,113333,6,EPS,0.1043,20101231,20110124,10:04:38,20101021,8:35:00,0.1243,20110126,16:05:00
NFLX,NETFLIX INC.,20101021,954,19787,6,EPS,0.1043,20101231,20110124,14:47:42,20101021,11:19:00,0.1243,20110126,16:05:00
